Date;Home Team;Away Team;Home Score;Away Score;Play-off Game?;Home Odds;Draw Odds;Away Odds;Bookmakers Surveyed
07-May-11;Sharks;Brumbies;34;16;;1.12;26.71;5.5;10
07-May-11;Stormers;Crusaders;14;20;;1.69;19.31;2.13;10
07-May-11;Waratahs;Force;20;15;;1.35;21.38;3.11;10
07-May-11;Chiefs;Highlanders;20;7;;1.64;19.44;2.22;10
06-May-11;Lions;Cheetahs;19;53;;1.84;18;1.96;10
06-May-11;Rebels;Reds;18;33;;6.16;27.75;1.1;10
06-May-11;Hurricanes;Blues;11;17;;2.44;19.31;1.54;10
30-Apr-11;Stormers;Sharks;32;12;;1.49;19.71;2.61;10
30-Apr-11;Bulls;Chiefs;43;27;;1.43;20.38;2.81;10
30-Apr-11;Force;Crusaders;30;42;;3.2;20.5;1.34;10
30-Apr-11;Waratahs;Rebels;28;9;;1.19;25;4.53;10
30-Apr-11;Hurricanes;Reds;28;26;;2.35;18.88;1.58;10
29-Apr-11;Cheetahs;Brumbies;47;36;;1.71;19.14;2.1;10
29-Apr-11;Highlanders;Blues;10;15;;2.21;18.75;1.66;10
23-Apr-11;Lions;Chiefs;30;34;;2.37;18.94;1.57;10
23-Apr-11;Sharks;Hurricanes;40;24;;1.23;22.86;3.98;10
23-Apr-11;Force;Bulls;26;21;;2.4;18.81;1.55;10
23-Apr-11;Reds;Waratahs;19;15;;1.46;19.63;2.68;10
23-Apr-11;Crusaders;Highlanders;18;26;;1.08;30.13;6.98;10
22-Apr-11;Blues;Rebels;40;23;;1.02;36.25;12.06;10
17-Apr-11;Brumbies;Force;19;27;;1.32;21.75;3.28;10
16-Apr-11;Cheetahs;Hurricanes;47;50;;1.79;18.86;2.02;10
16-Apr-11;Lions;Stormers;19;33;;4.27;23.38;1.2;10
16-Apr-11;Reds;Bulls;39;30;;1.36;21.13;3.08;10
16-Apr-11;Blues;Waratahs;31;17;;1.39;20.75;2.91;10
15-Apr-11;Rebels;Highlanders;18;40;;2.18;18.56;1.68;10
15-Apr-11;Chiefs;Crusaders;16;34;;4.18;24.13;1.21;10
09-Apr-11;Sharks;Lions;27;3;;1.18;24.5;4.54;10
09-Apr-11;Stormers;Reds;6;19;;1.26;21.13;3.72;10
09-Apr-11;Force;Waratahs;3;31;;2.78;20.25;1.42;10
09-Apr-11;Brumbies;Hurricanes;17;16;;1.67;18.56;2.19;10
09-Apr-11;Crusaders;Bulls;27;0;;1.25;22.13;3.78;10
08-Apr-11;Highlanders;Cheetahs;24;21;;1.13;26.5;5.38;10
02-Apr-11;Sharks;Stormers;6;16;;1.98;18.5;1.82;10
02-Apr-11;Lions;Reds;25;30;;2.9;21;1.4;10
02-Apr-11;Force;Rebels;25;26;;1.2;23.75;4.29;10
02-Apr-11;Hurricanes;Bulls;14;26;;1.58;18.81;2.33;10
02-Apr-11;Blues;Cheetahs;29;22;;1.01;37.13;12.13;10
01-Apr-11;Waratahs;Chiefs;23;16;;1.37;21;3.06;10
01-Apr-11;Highlanders;Brumbies;26;20;;1.38;20.78;2.99;10
27-Mar-11;Crusaders;Sharks;44;28;;1.18;23.5;4.53;10
26-Mar-11;Bulls;Lions;30;23;;1.16;26;4.89;10
26-Mar-11;Stormers;Force;51;16;;1.18;24.75;4.59;10
26-Mar-11;Brumbies;Waratahs;22;29;;2.26;19.19;1.63;10
26-Mar-11;Chiefs;Blues;13;16;;2.05;18.44;1.77;10
26-Mar-11;Reds;Cheetahs;41;8;;1.07;31.13;7.11;10
25-Mar-11;Rebels;Hurricanes;42;25;;4.43;24.25;1.19;10
19-Mar-11;Bulls;Stormers;13;23;;1.52;19.31;2.51;10
19-Mar-11;Lions;Force;15;27;;1.57;19.31;2.36;10
19-Mar-11;Waratahs;Cheetahs;3;23;;1.03;33.86;9.54;10
19-Mar-11;Blues;Hurricanes;41;17;;1.55;19.44;2.42;10
19-Mar-11;Highlanders;Crusaders;13;44;;4.31;24;1.2;10
18-Mar-11;Reds;Rebels;53;3;;1.08;30.13;7.01;10
18-Mar-11;Chiefs;Sharks;15;9;;1.75;18.94;2.06;10
12-Mar-11;Cheetahs;Lions;20;25;;1.73;18.44;2.09;10
12-Mar-11;Force;Blues;22;22;;3.28;22.13;1.32;10
12-Mar-11;Hurricanes;Chiefs;29;26;;1.51;20.25;2.52;10
11-Mar-11;Stormers;Highlanders;18;6;;1.39;20.75;2.95;10
11-Mar-11;Rebels;Sharks;32;34;;4.66;24.13;1.18;10
11-Mar-11;Crusaders;Brumbies;52;10;;1.08;30.25;7.12;10
05-Mar-11;Bulls;Highlanders;28;35;;1.12;28.57;5.83;10
05-Mar-11;Stormers;Cheetahs;21;15;;1.17;25.14;4.69;10
05-Mar-11;Force;Sharks;12;39;;2.3;18.83;1.61;10
05-Mar-11;Brumbies;Reds;25;31;;1.41;20.43;2.85;10
05-Mar-11;Chiefs;Rebels;38;10;;1.13;27.71;5.35;10
04-Mar-11;Lions;Blues;32;41;;2.22;18.79;1.64;10
04-Mar-11;Crusaders;Waratahs;33;18;;1.48;19.83;2.62;10
26-Feb-11;Stormers;Lions;19;16;;1.18;25;4.56;10
26-Feb-11;Sharks;Blues;26;12;;1.53;18.92;2.49;10
26-Feb-11;Waratahs;Reds;30;6;;1.36;21.17;3.07;10
25-Feb-11;Cheetahs;Bulls;23;25;;5.77;28.29;1.12;10
25-Feb-11;Rebels;Brumbies;25;24;;5.68;27.33;1.13;10
25-Feb-11;Highlanders;Chiefs;23;13;;2.41;18.92;1.57;10
20-Feb-11;Reds;Force;21;20;;1.17;25;4.74;10
19-Feb-11;Lions;Bulls;20;24;;5.38;28.17;1.13;10
19-Feb-11;Sharks;Cheetahs;24;9;;1.14;27.14;5.21;10
19-Feb-11;Brumbies;Chiefs;28;20;;1.67;18.92;2.2;10
19-Feb-11;Blues;Crusaders;24;22;;2.04;18.92;1.78;10
18-Feb-11;Rebels;Waratahs;0;43;;3.44;22.5;1.31;10
18-Feb-11;Hurricanes;Highlanders;9;14;;1.13;28.5;5.56;10
29-May-10;Bulls;Stormers;25;17;;1.47;20;2.7;10
22-May-10;Stormers;Waratahs;25;6;;1.32;21.14;3.34;10
22-May-10;Bulls;Crusaders;39;24;;1.4;20.71;2.94;10
15-May-10;Stormers;Bulls;38;10;;1.11;27.14;6.23;10
15-May-10;Cheetahs;Lions;59;10;;1.14;24.57;5.17;10
15-May-10;Reds;Highlanders;38;36;;1.18;24.14;4.62;10
15-May-10;Blues;Chiefs;30;20;;1.17;25.14;4.73;10
14-May-10;Sharks;Force;27;22;;1.14;26.86;5.1;10
14-May-10;Waratahs;Hurricanes;32;16;;1.63;20.29;2.23;10
14-May-10;Crusaders;Brumbies;40;22;;1.4;21.86;2.91;10
08-May-10;Sharks;Stormers;20;14;;2.7;20.57;1.45;10
08-May-10;Cheetahs;Force;29;14;;1.98;18.67;1.82;10
08-May-10;Lions;Blues;14;56;;3.43;22;1.3;10
08-May-10;Brumbies;Highlanders;31;3;;1.13;27.29;5.25;10
08-May-10;Chiefs;Waratahs;19;46;;2.15;19.14;1.69;10
07-May-10;Bulls;Crusaders;40;35;;1.27;23.29;3.66;10
07-May-10;Hurricanes;Reds;44;21;;1.43;21.43;2.75;10
01-May-10;Bulls;Sharks;27;19;;1.28;22;3.59;10
01-May-10;Lions;Force;12;33;;2.39;19.43;1.56;10
01-May-10;Cheetahs;Blues;36;32;;2.78;20.43;1.42;10
01-May-10;Brumbies;Reds;32;12;;1.85;17.71;1.96;10
01-May-10;Hurricanes;Chiefs;33;27;;1.16;25.57;4.96;10
30-Apr-10;Stormers;Crusaders;42;14;;1.56;19.43;2.4;10
30-Apr-10;Highlanders;Waratahs;26;10;;2.78;20.29;1.43;10
24-Apr-10;Sharks;Blues;23;10;;1.57;19.29;2.36;10
24-Apr-10;Bulls;Lions;51;11;;1.03;35.71;10.64;10
24-Apr-10;Waratahs;Brumbies;19;12;;1.55;19.29;2.4;10
24-Apr-10;Highlanders;Hurricanes;31;33;;3.35;21.14;1.32;10
23-Apr-10;Force;Crusaders;24;16;;5.03;24.71;1.15;10
23-Apr-10;Reds;Stormers;16;13;;2.04;18.43;1.78;10
23-Apr-10;Chiefs;Cheetahs;25;25;;1.06;32.86;7.56;10
17-Apr-10;Lions;Sharks;28;32;;4.23;23.57;1.21;10
17-Apr-10;Reds;Bulls;19;12;;2.32;20;1.59;10
17-Apr-10;Crusaders;Cheetahs;45;6;;1.01;40.83;13.5;10
17-Apr-10;Blues;Force;38;17;;1.26;23.14;3.76;10
16-Apr-10;Brumbies;Hurricanes;13;23;;1.47;21.14;2.62;10
16-Apr-10;Chiefs;Stormers;15;49;;2.07;18.43;1.76;10
10-Apr-10;Lions;Reds;26;41;;3.14;21.14;1.36;10
10-Apr-10;Brumbies;Cheetahs;61;15;;1.04;32;8.89;10
10-Apr-10;Crusaders;Waratahs;20;13;;1.28;22.86;3.54;10
10-Apr-10;Blues;Stormers;21;33;;1.36;22.14;3.04;10
10-Apr-10;Highlanders;Force;27;41;;1.38;21.57;2.98;10
09-Apr-10;Chiefs;Bulls;19;33;;1.8;19.67;2;10
03-Apr-10;Sharks;Reds;30;28;;1.51;20.29;2.5;10
03-Apr-10;Waratahs;Cheetahs;40;17;;1.09;29.43;6.54;10
03-Apr-10;Chiefs;Highlanders;27;21;;1.2;23.14;4.28;10
03-Apr-10;Blues;Bulls;32;17;;1.88;18;1.92;10
02-Apr-10;Force;Stormers;16;15;;3.29;21.86;1.32;10
02-Apr-10;Hurricanes;Crusaders;26;26;;2.36;19.29;1.57;10
27-Mar-10;Force;Bulls;15;28;;4.84;25.14;1.17;10
27-Mar-10;Waratahs;Blues;39;32;;1.62;18.86;2.27;10
27-Mar-10;Hurricanes;Sharks;26;29;;1.46;20.43;2.65;10
26-Mar-10;Cheetahs;Reds;10;31;;1.98;18.57;1.83;10
26-Mar-10;Brumbies;Chiefs;30;23;;1.64;18.86;2.24;10
26-Mar-10;Highlanders;Lions;39;29;;1.12;30.17;5.78;10
20-Mar-10;Stormers;Cheetahs;21;8;;1.19;22.29;4.55;10
20-Mar-10;Force;Waratahs;10;14;;4.28;21.86;1.21;10
20-Mar-10;Highlanders;Sharks;16;30;;2.08;18;1.75;10
20-Mar-10;Crusaders;Lions;46;19;;1.01;36.25;13;10
19-Mar-10;Bulls;Hurricanes;19;18;;1.13;26.29;5.61;10
19-Mar-10;Blues;Brumbies;39;34;;1.67;18.71;2.19;10
14-Mar-10;Reds;Force;50;10;;1.31;22.57;3.38;10
13-Mar-10;Stormers;Hurricanes;37;13;;1.51;20;2.52;10
13-Mar-10;Bulls;Highlanders;50;35;;1.03;35.71;10.21;10
13-Mar-10;Brumbies;Sharks;24;22;;1.25;22.71;3.76;10
12-Mar-10;Waratahs;Lions;73;12;;1.08;32.17;7.25;10
12-Mar-10;Chiefs;Crusaders;19;26;;2.21;19.14;1.66;10
06-Mar-10;Cheetahs;Hurricanes;28;12;;2.67;18.33;1.47;10
06-Mar-10;Stormers;Highlanders;33;0;;1.35;20.17;3.16;10
06-Mar-10;Waratahs;Sharks;25;21;;1.27;22;3.61;10
06-Mar-10;Crusaders;Blues;33;20;;1.21;21.43;4.27;10
05-Mar-10;Brumbies;Lions;24;13;;1.04;33.67;9.67;10
05-Mar-10;Chiefs;Reds;18;23;;1.06;28.29;7.86;10
27-Feb-10;Bulls;Waratahs;48;38;;1.13;27.57;5.34;10
27-Feb-10;Cheetahs;Highlanders;24;31;;1.47;19.57;2.64;10
27-Feb-10;Force;Chiefs;19;37;;3.1;21;1.36;10
27-Feb-10;Reds;Blues;18;27;;1.67;18.29;2.19;10
27-Feb-10;Hurricanes;Lions;33;18;;1.02;40.33;11.5;10
26-Feb-10;Stormers;Brumbies;17;19;;1.53;19.71;2.47;10
26-Feb-10;Crusaders;Sharks;35;6;;1.15;25.57;5.1;10
20-Feb-10;Stormers;Waratahs;27;6;;1.42;19.57;2.84;10
20-Feb-10;Bulls;Brumbies;50;32;;1.38;20.43;2.99;10
20-Feb-10;Hurricanes;Force;47;22;;1.06;32.14;7.9;10
19-Feb-10;Lions;Chiefs;65;72;;3.54;21.43;1.29;10
19-Feb-10;Sharks;Cheetahs;20;25;;1.25;22.29;3.8;10
19-Feb-10;Reds;Crusaders;41;20;;4.47;24.33;1.19;10
19-Feb-10;Highlanders;Blues;15;19;;1.97;19;1.85;10
13-Feb-10;Sharks;Chiefs;18;19;Y;1.45;21;2.69;10
13-Feb-10;Lions;Stormers;13;26;Y;3.22;22.67;1.34;10
13-Feb-10;Reds;Waratahs;28;30;Y;2.71;20.33;1.45;10
13-Feb-10;Crusaders;Highlanders;32;17;;1.14;29.67;5.5;10
12-Feb-10;Cheetahs;Bulls;34;51;;4.03;23.33;1.23;10
12-Feb-10;Force;Brumbies;15;24;;2.57;21;1.49;10
12-Feb-10;Blues;Hurricanes;20;34;;2.12;19.67;1.72;10
30-May-09;Bulls;Chiefs;61;17;;1.37;20;3.09;10
23-May-09;Bulls;Crusaders;36;23;;1.43;21.33;2.83;10
22-May-09;Chiefs;Hurricanes;14;10;;1.85;17.6;1.94;10
16-May-09;Sharks;Bulls;26;27;;2.08;19;1.73;10
16-May-09;Cheetahs;Stormers;22;28;;1.78;19.17;2.02;10
16-May-09;Force;Highlanders;33;28;;1.21;23;4.1;10
16-May-09;Reds;Hurricanes;28;37;;5.7;30.17;1.11;10
16-May-09;Blues;Crusaders;13;15;;2.57;21.33;1.49;10
15-May-09;Lions;Waratahs;33;38;;2.67;21.5;1.46;10
15-May-09;Chiefs;Brumbies;10;7;;1.23;23.5;4.03;10
09-May-09;Stormers;Force;25;24;;2.1;17.83;1.73;10
09-May-09;Bulls;Cheetahs;29;20;;1.1;29.83;6.17;10
09-May-09;Sharks;Waratahs;12;16;;1.41;20.17;2.85;10
09-May-09;Brumbies;Blues;37;15;;1.5;20.33;2.53;10
09-May-09;Chiefs;Hurricanes;16;8;;1.82;17.83;1.97;10
08-May-09;Lions;Highlanders;27;22;;1.92;17.2;1.86;10
08-May-09;Crusaders;Reds;32;12;;1.06;34.17;7.63;10
02-May-09;Stormers;Chiefs;14;28;;2.02;18.83;1.77;10
02-May-09;Bulls;Force;32;29;;1.29;23.17;3.47;10
02-May-09;Sharks;Highlanders;23;15;;1.12;28.33;5.75;10
02-May-09;Reds;Brumbies;13;52;;1.94;17.83;1.86;10
01-May-09;Cheetahs;Waratahs;10;18;;2.16;18.83;1.69;10
01-May-09;Lions;Crusaders;20;32;;2.52;20.67;1.5;10
01-May-09;Hurricanes;Blues;45;27;;1.26;24.33;3.69;10
25-Apr-09;Bulls;Chiefs;33;27;;1.5;20.67;2.55;10
25-Apr-09;Cheetahs;Crusaders;20;13;;3.43;23.33;1.29;10
25-Apr-09;Hurricanes;Brumbies;56;7;;1.31;22.5;3.32;10
25-Apr-09;Blues;Reds;24;31;;1.09;31.5;6.37;10
24-Apr-09;Force;Lions;55;14;;1.23;24.67;4.08;10
24-Apr-09;Highlanders;Stormers;11;18;;1.43;22.17;2.78;10
18-Apr-09;Sharks;Crusaders;10;13;;1.4;21.5;2.86;10
18-Apr-09;Cheetahs;Chiefs;10;28;;2.82;21.83;1.41;10
18-Apr-09;Waratahs;Force;14;15;;1.55;19.33;2.41;10
18-Apr-09;Reds;Lions;20;31;;1.36;22;3.08;10
18-Apr-09;Hurricanes;Stormers;34;11;;1.28;23;3.55;10
17-Apr-09;Brumbies;Bulls;32;31;;1.7;19.17;2.12;10
17-Apr-09;Blues;Highlanders;26;6;;1.32;22.17;3.3;10
11-Apr-09;Cheetahs;Sharks;31;6;;5.84;31.17;1.11;10
11-Apr-09;Waratahs;Bulls;6;20;;1.61;20;2.26;10
11-Apr-09;Highlanders;Reds;24;19;;1.35;22.67;3.08;10
10-Apr-09;Force;Hurricanes;27;28;;1.89;18;1.9;10
10-Apr-09;Blues;Lions;36;12;;1.09;29.83;6.58;10
04-Apr-09;Cheetahs;Brumbies;27;40;;2.33;19.83;1.58;10
04-Apr-09;Waratahs;Stormers;12;6;;1.42;22;2.79;10
04-Apr-09;Chiefs;Lions;36;29;;1.03;38.17;9.83;10
04-Apr-09;Sharks;Hurricanes;33;17;;1.38;22;2.94;10
03-Apr-09;Crusaders;Bulls;16;13;;1.6;20;2.28;10
28-Mar-09;Lions;Hurricanes;32;38;;2.56;21;1.49;10
28-Mar-09;Sharks;Brumbies;35;14;;1.2;24.67;4.27;10
28-Mar-09;Reds;Chiefs;26;50;;2.3;19;1.6;10
28-Mar-09;Crusaders;Stormers;11;7;;1.38;21.83;2.95;10
28-Mar-09;Highlanders;Bulls;36;12;;2.52;20.67;1.51;10
27-Mar-09;Blues;Waratahs;22;27;;1.46;21;2.64;10
21-Mar-09;Lions;Brumbies;25;17;;2.29;20;1.59;10
21-Mar-09;Force;Sharks;10;22;;2.18;19.4;1.67;10
21-Mar-09;Waratahs;Crusaders;13;17;;1.49;20.6;2.56;10
21-Mar-09;Chiefs;Blues;63;34;;1.9;18.4;1.88;10
21-Mar-09;Highlanders;Cheetahs;32;8;;1.13;27.4;5.4;10
20-Mar-09;Hurricanes;Bulls;14;19;;1.46;21;2.65;10
14-Mar-09;Stormers;Lions;56;18;;1.26;21.67;3.72;10
14-Mar-09;Reds;Sharks;25;13;;2.92;20.33;1.4;10
14-Mar-09;Highlanders;Chiefs;10;14;;2.29;19.5;1.6;10
14-Mar-09;Crusaders;Force;23;23;;1.56;19.17;2.4;10
13-Mar-09;Brumbies;Waratahs;21;11;;1.91;18;1.89;10
13-Mar-09;Blues;Cheetahs;46;12;;1.04;34.5;8.63;10
07-Mar-09;Bulls;Stormers;14;10;;1.33;22;3.24;10
07-Mar-09;Highlanders;Crusaders;6;0;;2.82;20.67;1.41;10
07-Mar-09;Blues;Sharks;31;35;;1.75;18.17;2.06;10
07-Mar-09;Hurricanes;Cheetahs;29;12;;1.05;33.2;8.15;10
14-Feb-09;Stormers;Sharks;15;20;;2.02;18.4;1.77;10
14-Feb-09;Hurricanes;Waratahs;22;26;;1.37;21.4;3.02;10
14-Feb-09;Crusaders;Chiefs;19;13;;1.32;21.4;3.29;10
13-Feb-09;Lions;Cheetahs;34;28;;1.59;20.2;2.3;10
13-Feb-09;Force;Blues;19;25;;2.03;19.4;1.78;10
13-Feb-09;Highlanders;Brumbies;31;33;;2.21;20;1.64;10
